lake_id,Lake,Canton,Elevation,Area,is_lake_link,link,latlng,with_geojson,description,lake_type,max_length,max_width,max_depth,water_volume,Region,Date,Altitude,pH,Conductivity,Temperature,O2
184,Gigerwaldsee,St. Gallen,1335,68.95,TRUE,https://en.wikipedia.org///wiki/Gigerwaldsee,"[46.91453449999999, 9.374917]",TRUE,"Gigerwaldsee is a reservoir in the municipality of Pfäfers, in the Canton of St. Gallen, Switzerland. The reservoir has a volume of 35.6 million m³ and a surface area of 71 ha (180 acres).The arch dam Gigerwald was completed in 1976. It has a height of 147 m.",reservoir,,,135 m (443 ft),"35.6 million cubic metres (28,900 acre⋅ft)",,,,,,,
185,Stausee Ferden,Valais,1311,10.69,TRUE,https://en.wikipedia.org///wiki/Stausee_Ferden,"[46.387778, 7.757221999999999]",FALSE,"Stausee Ferden (""Ferden reservoir"") is a reservoir on the Lonza river at Ferden, Valais, Switzerland. Its surface area is 10.6 ha (26 acres).",reservoir,,,,"1.89 million cubic metres (1,530 acre⋅ft)",,,,,,,
186,Lai Runcahez,Graubünden,1277,5.48,FALSE,,"[46.678768, 8.968302]",FALSE,,,,,,,,,,,,,
187,Lago di Cama,Graubünden,1265,14.07,TRUE,https://en.wikipedia.org///wiki/Lago_di_Cama,"[46.254722, 9.228888999999999]",FALSE,"Lago di Cama (or ""Lagh de Cama"") is a lake in the Cama valley, a side valley of Val Mesolcina in the Grisons, Switzerland.",,,,16 m (52 ft),,,,,,,,
188,Lac de l'Hongrin,Vaud,1255,155.3,TRUE,https://en.wikipedia.org///wiki/Lac_de_l%27Hongrin,"[46.4257199, 7.049236899999999]",TRUE,"Lac de l'Hongrin is a reservoir in Vaud, Switzerland. The reservoir with a surface area of 1.60 km2 (0.62 sq mi) is located in the municipalities of Château-d'Œx and Ormont-Dessous. The two arch dams Hongrin Nord and Hongrin Sud were completed in 1969. The Dam helps with hydro electricity, and stops flooding in the area.The water of the Hongrin reservoir is used for the Veytaux Pumped Storage Power Station. This power station has currently a nameplate capacity of 240 megawatts. Additional turbines which will double capacity to 480 MW will be commissioned by end of 2015.",reservoir,,,105 m (344 ft),,,,,,,,
189,Lag da Breil,Graubünden,1255,6.27,TRUE,https://en.wikipedia.org///wiki/Lag_da_Breil,"[46.77140439999999, 9.070141099999999]",TRUE,"The Lag da Breil (German: Brigelser See) is a lake located east of Breil/Brigels in the canton of Graubünden. It lies at a height of 1,255 metres above sea level and has a maximum length of 500 metres.In summer the Lag da Breil is used as a bathing lake.",,,,,,,,,,,,
190,Speichersee Mattsand,Valais,1230,4.41,FALSE,,"[46.145667, 7.790645]",FALSE,,,,,,,,,,,,,
191,Sämtisersee,Appenzell Innerrhoden,1209,18.19,TRUE,https://en.wikipedia.org///wiki/S%C3%A4mtisersee,"[47.2703122, 9.4572602]",TRUE,"Sämtisersee is a lake in the Alpstein range of the canton of Appenzell Innerrhoden, Switzerland. At an elevation of 1209 m, the surface area is 13 ha (32 acres). It is located below Hoher Kasten not far from Fälensee.",,,,,,,,,,,,
192,Pradellasee,Graubünden,1144,8,FALSE,https://en.wikipedia.org///wiki/Pradellasee,"[46.803928, 10.335335]",FALSE,,,,,,,,,,,,,
193,Seealpsee,Appenzell Innerrhoden,1141,13.33,TRUE,https://en.wikipedia.org///wiki/Seealpsee,"[47.2685217, 9.4007497]",TRUE,"Seealpsee is a lake in the Alpstein range of the canton of Appenzell Innerrhoden, Switzerland. At an elevation of 1,143.2 m, the surface area is 13.6 hectares (34 acres). The lake can be reached by foot from Wasserauen or from Ebenalp.  It is a popular tourist destination. A network of routes around Ebenalp connects Seealpsee with other notable sights in the Appenzell Alps, such as the Wildkirchli and Säntis.The Berggasthaus Forelle am Seealpsee, with a large open air terrace, dominates the western end of the lake.",,,,15 m (49 ft),,,,,,,,
194,Bacino di Airolo,Ticino,1130,4.78,FALSE,https://en.wikipedia.org///wiki/Bacino_di_Airolo,"[46.526278, 8.604381]",FALSE,,,,,,,,,,,,,
195,Voralpsee,St. Gallen,1123,15.46,TRUE,https://en.wikipedia.org///wiki/Voralpsee,"[47.15640699999999, 9.376258]",TRUE,"Voralpsee is a lake above Grabs in the Canton of St. Gallen, Switzerland.",,,,,,,,,,,,
196,Lai Burvagn,Graubünden,1117,4.75,FALSE,,"[46.6213864, 9.5870561]",FALSE,,,,,,,,,,,,,
197,Lai da Seara,Graubünden,1080,6.78,FALSE,,"[46.589779, 9.421313]",TRUE,,,,,,,,,,,,,
198,Schwarzsee,Fribourg,1046,45.38,TRUE,https://en.wikipedia.org///wiki/Schwarzsee,"[46.665672, 7.281077]",TRUE,"Schwarzsee (German: ) or Lac Noir (French: ; English: ""Black Lake""; rarely Lac Domène; Arpitan: Lèc d'Omène  (listen)), is a small lake in the Canton of Fribourg, Switzerland with an area of 0.47 km2 (0.18 sq mi). The lake in the Swiss Prealps is bordered by the peaks of Schwyberg (1,628 m) in the West, Les Reccardets (1,923 m) and Spitzfluh (1,951 m) in the South, as well as Kaiseregg (2,185 m).",,1.4 km (0.87 mi),0.5 km (0.31 mi),10 m (33 ft),,Lötschental,20.09.21,1861,"8,6","78,1","15,8","9,44"
199,Lac des Taillères,Neuchâtel,1040,45.86,TRUE,https://en.wikipedia.org///wiki/Lac_des_Taill%C3%A8res,"[46.9672851, 6.5745833]",TRUE,"Lac des Taillères is a lake in the la Brévine valley in the Canton of Neuchâtel, Switzerland. Its surface area is 0.45 km2 (0.17 sq mi).",,1.9 km (1.2 mi),0.25 km (0.16 mi),7 m (23 ft),,,,,,,,
200,Chapfensee,St. Gallen,1030,9.44,TRUE,https://en.wikipedia.org///wiki/Chapfensee,"[47.0475133, 9.3827377]",TRUE,"Chapfensee is a reservoir at Mels, Canton of St. Gallen, Switzerland. The area around the reservoir is a nature preserve.The reservoir was built in 1946/1947 and used to generate power at the plant Plons.",reservoir,,,,"430,000 m3 (350 acre⋅ft)",,,,,,,
201,Lac de Joux,Vaud,1004,876.5,TRUE,https://en.wikipedia.org///wiki/Lac_de_Joux,"[46.6389382, 6.286467399999999]",TRUE,"Lac de Joux (French pronunciation: ​) is a lake in the Vallée de Joux in the Canton of Vaud, Switzerland. With a surface area of 9.5 km², it is the largest lake in Switzerland lying above 1,000 metres. Lac de Joux is located in the Jura Mountains.",,9 km (5.6 mi),1 km (0.62 mi),32 m (105 ft),,,,,,,,
202,Lac Brenet,Vaud,1002,64.65,TRUE,https://en.wikipedia.org///wiki/Lac_Brenet,"[46.6737558, 6.3242183]",TRUE,"Lac Brenet is a lake in the Vallée de Joux, canton of Vaud, Switzerland. It is located north of the Lac de Joux, only 200 metres away. Its elevation of 1002 metres is 2 metres below that of Lac de Joux.The lake used to drain naturally underground and the water resurfaced at the source of the Orbe River. Today the lake is used as a reservoir of the hydroelectric plant at Vallorbe.","natural lake, reservoir",1.5 km (0.93 mi),"500 m (1,600 ft)",18 m (59 ft),,,,,,,,
203,Etang de la Gruère,Jura,998,8.11,TRUE,https://en.wikipedia.org///wiki/Etang_de_la_Gru%C3%A8re,"[47.2385175, 7.0463746]",TRUE,"Etang de la Gruère is a small lake in the Jura range near Saignelégier, Canton of Jura, Switzerland. The lake and the surrounding bog is a nature preserve. The lake was formed in the 17th century, when a dam was built for a mill.","artificial lake, bog","600 m (2,000 ft)",,4.5 m (15 ft),,,,,,,,
204,Caumasee,Graubünden,997,10.32,TRUE,https://en.wikipedia.org///wiki/Caumasee,"[46.8199879, 9.2959134]",FALSE,"Caumasee (Romansh: Lag la Cauma or Lai da Cauma) is a lake near Flims, in the Grisons, Switzerland. It is one of the lakes on the Flims Rockslide deposits. The lake is fed from underground sources. Its surface area is 10.3194 ha.The level of the lake varies by approximately 4 to 5 meters along with the varying underground water flow during the year, hence reaches its minimum by the end of April when snow melting in the mountains increases. A maximum level is reached by mid July but may be topped in August even after previous falling due to summer rain. The very western bay never freezes in winter, probably showing a maximum water flow in this area.When the lake is at a low level, with a small volume of water, it warms up sooner than most lakes in the region, so people can be seen starting to swim the lake in April while bigger lakes even in lower areas of Switzerland remain rather cool. Water temperature in summer is at an average 21 Celsius, with a maximum around 24 Celsius.The lake is in a huge forest that was allowed to remain on the agriculturally useless debris area of the biggest prehistoric rockslide in the Alps and can only be reached by a footpath (wheelchair accessible), possibly using a funicular built in 1939, refurbished in 1988 on its original tracks (running May to October only). The walk from the edge of town to the funicular takes about 10 minutes.As close as 500 yards to the Caumasee is another dell and altering lake, called Lag Tuleritg, which is just about level to the Caumasee; it is just 18 meters higher. This lake dries out completely in autumn and remains empty until being filled by a small river of just about 800m in length, covering some 100 meters difference in altitude. That river will start flowing around May, depending on temperatures and snow melt rate in the mountains. Its origin is another lake, Lag Prau Pulté, which is fed by underground water only in spring, disappearing in autumn and staying dry all winter. During a cold period in spring, water that entered the basin of this lake may disappear again as snow melt decreases and all water remains in the underground flow. Due to its origin, the water of both lakes is grey all summer until the level starts to go down in autumn. In Lag Prau Pulte one can see another special effect caused by air being forced out of the underground; this is causing the lake not only to remain grey but to frequently produce bubbles and therefore different colours can be seen on the surface.The flow system has been severely attacked by building the Flims Bypass Tunnel when engineers decided to divert some 800 Litres per minute of underground water flow out of the tunnel instead of sealing it into the rock. Further changes occurred when another previously existing basin near the road, which filled with water every year, was landfilled during road constructions. Since 2011 additional water is being fed near the tunnel into the river running from Lag Prau Pulte to Lag Tuleritg to compensate the water loss in the underground system.A fourth lake, Crestasee, is also fed by underground water but retains a constant level all year.low water level in April 2007Funicular from FlimsCaumasee eastern bay in autumnFrozen lake in February",,,,30 m (98 ft),650 thousand cubic metres (23×10^6 cu ft),,,,,,,
205,Bacino di Val Malvaglia,Ticino,990,17.3,TRUE,https://en.wikipedia.org///wiki/Bacino_di_Val_Malvaglia,"[46.4255731, 9.0266156]",FALSE,"Bacino di Val Malvaglia (or Lago di Malvaglia) is a lake above Malvaglia in the canton of Ticino, Switzerland. The reservoir's surface area is 0.19 km2. Its arch dam was built in 1959 and is operated by Officine Idroelettriche di Blenio SA (Ofible).",reservoir,,,,,,,,,,,
206,Eugenisee,Obwalden,990,5.44,TRUE,https://en.wikipedia.org///wiki/Eugenisee,"[46.8182657, 8.3910399]",TRUE,"Eugenisee is a lake at Engelberg in the canton of Obwalden, Switzerland. In summer, it is stocked with brown trout and rainbow trout for fishing. In the floods of August 2005, the lake was filled with large quantities of sediments.",,,,,,,,,,,,
207,Obersee,Glarus,982,21.85,TRUE,https://en.wikipedia.org///wiki/Obersee_(Glarus),"[47.0873754, 9.014455]",TRUE,"Obersee is a lake on Oberseealp in the Canton of Glarus, Switzerland. Its surface area is 24 ha (59 acres). There is a hotel on the lakeside which overlooks the lake and the Brünnelistock. During a cold and dry winter there is a chance of black ice developing. ","natural, reservoir",,,,,,,,,,,
208,Lago di Poschiavo,Graubünden,962,194.46,TRUE,https://en.wikipedia.org///wiki/Lago_di_Poschiavo,"[46.27982249999999, 10.0939586]",TRUE,"Lago di Poschiavo is a natural lake in the Val di Poschiavo in the Swiss canton of Graubünden. It has an elevation is 962 m (3,156 ft), a length of 2.5 km (1.6 mi), a surface area of 1.98 km2 (0.76 sq mi) and a maximum depth of 85 m (279 ft). The lake is both fed and drained by the Poschiavino river and drains to the south, with its water eventually reaching the Mediterranean via the rivers Adda and Po.The lake lies within the municipality of Poschiavo, and the villages of Le Prese and Miralago lie at its northern and southern ends respectively. The Bernina railway line runs alongside the western side of the lake, with stations at Le Prese and Miralago. The main valley road (Hauptstrasse 29) follows a higher route on the same side of the lake. A level hiking trail circumnavigates the lake, with some sections on the more precipitous eastern side in tunnel.The lake was first referred to in 1010, when the newly founded monastery of San Abbondio in Como was granted fishing rights on the lake. By 1239 the fishing rights belonged to the Lords of Matsch .Between 1904 and 1907 the lake was converted into a reservoir as part of a series of hydro-electric power plants in the Val di Poschiavo that are fed from the Lago Bianco. Water arriving at the lake in the Poschiavino river has already passed through several plants, and water leaving the lake passes along a tunnel high along the western side of the valley and then down a pipeline to feed the Campocologno power station  at Campocologno. The conversion to a reservoir involved constructing a dam at the lakes outfall at Miralago that raised the maximum level of the lake by 1 m (3 ft 3 in). In operation the level of water can vary by up to 7 m (23 ft), giving a usable storage capacity of 15.1 million cubic metres (12,200 acre⋅ft). The total capacity of the lake when full is 111.1 million cubic metres (90,100 acre⋅ft).There are current proposals to construct a pumped storage scheme based on Lago di Poschiavo and Lago Bianco, which is some 1,270 metres (4,170 ft) higher. This would involve creating a 18.1 kilometres (11.2 mi) long tunnel high along the western side of the Val di Poschiavo from Lago Bianco, followed by 2.4 kilometres (1.5 mi) long shaft to an underground power plant on the banks of the Lago di Poschiavo. This would have a total installed capacity of 1000 MW and would consume electricity to pump water to the higher level at times of low demand and release water to generate electricity in times of high demand. The proposals have received formal consent from the cantonal authorities, but as of 2016 are not believed to be financially viable.",natural lake,2.5 km (1.6 mi),,85 m (279 ft),"111.1 million cubic metres (90,100 acre⋅ft)",,,,,,,
209,Wägitalersee,Schwyz,900,415.27,TRUE,https://en.wikipedia.org///wiki/W%C3%A4gitalersee,"[47.0891667, 8.9219444]",TRUE,"Wägitalersee is an artificial lake in Wägital, a valley in the canton of Schwyz, Switzerland. The lake is surrounded by the mountains Gross Aubrig, Fluebrig, Zindlenspitz, Brünnelistock and Bockmattli. The reservoir is located in the municipality of Innerthal.The old village of Innerthal was flooded in 1924 when the dam Schräh was constructed. A new village was built on the current lake.The primary economical purpose of the Wägitalersee is to serve as reservoir for pumped-storage hydroelectricity. The power plant and the reservoir dam became operational in 1924, thereby creating the Wägitalersee. The power plant is operated by NOK Wägital / AG Kraftwerk Wägital and produces approximately 120 million kWh of energy per year.Besides the above industrial purpose, the lake is very popular as a (nearby) recreational area for families, hikers, nature lovers and especially fishermen. The waterside is easily accessible on foot and also by car (in certain areas).",artificial lake,,,65 m (213 ft),,,,,,,,
210,Sihlsee,Schwyz,889,1068.28,TRUE,https://en.wikipedia.org///wiki/Sihlsee,"[47.1369626, 8.780062599999999]",TRUE,"The Sihlsee (in English sometimes called Lake Sihl) is an artificial lake in the Swiss canton of Schwyz, near the town of Einsiedeln. The lake was created by damming the river Sihl and flooding a section of the upper Sihl Valley.The lake feeds the Etzelwerk power station, which is located 5 kilometres (3 mi) to the north-east in Altendorf on the upper section of Lake Zürich (the Obersee) and which supplies electricity to the Swiss Federal Railways (SBB). Its concrete dam is 33 metres (108 ft) high and 124 metres (407 ft) m long. The lake is the largest artificial lake of Switzerland in terms of surface with a maximum length of 8.5 kilometres (5 mi) and maximum width of 2.5 kilometres (2 mi). The maximum depth is 17 metres (56 ft), and the lake has an approximate volume of 96,000,000 m3 (3.4×109 cu ft).The power plant project started in 1932. A concrete dam and two viaducts over the lake were built before 1937 when the valley was flooded. As a result 107 farms disappeared completely and 1762 persons had to leave their homes.A failure of the dam could lead, according to studies, to an 8-metre (26 ft) high flood wave through the lower Sihl Valley reaching the Altstadt of the city of Zürich, the biggest city in Switzerland, within 2 hours. This threat has led the City of Zürich to develop, publish and test evacuation plans for the affected areas of the city, and especially the area around Zürich Hauptbahnhof railway station.Sihlsee with Fluebrig behindThe northern shore",reservoir,8.5 kilometres (5 mi),2.5 kilometres (2 mi),17 metres (56 ft),"96 million cubic metres (78,000 acre⋅ft)",,,,,,,
211,Stausee Mapragg,St. Gallen,865,23.25,TRUE,https://en.wikipedia.org///wiki/Stausee_Mapragg,"[46.9429623, 9.4798893]",FALSE,"Stausee Mapragg (Mapragg reservoir) is located at Pfäfers in the Canton of St. Gallen, Switzerland. Its surface area is 26 ha (64 acres). The reservoir and Gigerwaldsee are operated by Kraftwerke Sarganserwald (NOK group) for pumped-storage hydroelectricity.",reservoir,,,,"5.3 million cubic metres (4,300 acre⋅ft)",,,,,,,
212,Lac du Vernex,Vaud,859,27.97,TRUE,https://en.wikipedia.org///wiki/Lac_du_Vernex,"[46.4637149, 7.0717057]",TRUE,"Lac du Vernex is a reservoir on the Saane/Sarine river at Rossinière, in the Pays d'Enhaut of the canton of Vaud. It lies at an elevation of 859 m (2,818 ft) above sea level, between the Pointe de Cray and Planachaux mountains.",reservoir,,,,,,,,,,,
213,Klöntalersee,Glarus,847,318.46,TRUE,https://en.wikipedia.org///wiki/Kl%C3%B6ntalersee,"[47.0224341, 8.9596699]",TRUE,"Klöntalersee is a natural lake in the canton of Glarus, Switzerland and covers the major part of the Klöntal valley floor. Since 1908, it has been used as a reservoir for electricity production. The dam's construction substantially increased the lake's volume.Klöntalersee is drained by the Löntsch, a left tributary of the Linth.",,,,49 m (161 ft),,,,,,,,
214,Crestasee,Graubünden,844,4.39,TRUE,https://en.wikipedia.org///wiki/Crestasee,"[46.8316413, 9.321384799999999]",FALSE,"Crestasee (Romansh: Lag la Cresta) is a small lake shared by the municipalities of Flims and Trin in the Grisons, Switzerland. From 1892 a guest house on its northern end served as pension and still is a restaurant today in its original state.There is no tributary to the lake. The rough character of the whole area derives from being a debris area of the gigantic Flims Rockslide, where waters flow underground until feeding lakes at certain spots such as Crestasee, Caumasee or Lag Prau Pulté.Less than 100 yards (91 m) from its northern end a gorge called ""Felsbachschlucht"" is formed by river Flem, coming from Flims, whose Romansh name is also Flem. The waters from the lake and river are independent, and of course the river had only some 10 000 years to create the gorge as this is the age of the rockslide.The water from the lake forms a small stream and enters the Flem river after a very short run, not called a special name for its short length.In summer it is well known for swimming and offers facilities (such as a kiosk, toilets, changing room, boats and SUP's to rent) to enjoy this. An entrance charge will be collected by an employee of the restaurant, walking around the lake once or twice a day. Crestasee can be reached from Flims via the Felsbachschlucht gorge or wide forest paths, as well as from Trin Mulin or the public post car stop Felsbach/Crestasee on the main road, to where it is connected by a nice and short path. Motorists have to walk a similar distance to the lake, as there is no access to the lake by car and signposted parking is well off the lake.A forest walk leads to Conn, to see the Ruinaulta gorge formed by the Rhine, still within the same huge rockslide debris area, or to the Lag la Cauma.",,280 m (310 yd),140 m (150 yd),,,,,,,,,
215,Wenigerweier,St. Gallen,838,4.06,FALSE,,"[47.4184887, 9.414011]",TRUE,,,,,,,,,,,,,
216,Stausee Solis,Graubünden,824,17.75,TRUE,https://en.wikipedia.org///wiki/Stausee_Solis,"[46.6771374, 9.539524799999999]",FALSE,"The Stausee Solis (""Solis reservoir"") is a reservoir on the Albula river, located between Alvaschein, Stierva and Tiefencastel, in the canton of Graubünden. Its surface area is 17.75 ha (43.9 acres). It was built in 1986 by the Electric Power Company of Zurich (ewz). A dam of 61 m (200 ft) height and a crown length of 75 m (246 ft) holds back the water in the lake. The water in the reservoir is used for energy production further downstream in the power plants Sils and Rothenbrunnen. This dam is used as daily storage. Because of the small size of the lake compared with its catchment area sediment aggregation plays an important role. Around 100,000 m3 (3,500,000 cu ft) of sediment settles down every year in the lake, so that by 2012 about 50% of the reservoir volume of 4.1 million cubic metres (3,300 acre⋅ft) was occupied by sediment. In 2012 a sediment bypass tunnel (SBT) was built, which operates only a few days every year, but eliminates sedimentation in the reservoir almost completely. But there are many investigations due to abrasion in the tunnel to make. The dam is located just east of the Solis Viaduct of the Albula Railway.",reservoir,,,,"4.1 million cubic metres (3,300 acre⋅ft) (1986) , ~1.5 million cubic metres (1,200 acre⋅ft) Mio m3 (2012)",,,,,,,
217,Lac de Montsalvens,Fribourg,801,66.26,TRUE,https://en.wikipedia.org///wiki/Lac_de_Montsalvens,"[46.6128844, 7.1412551]",TRUE,"Lac de Montsalvens is a reservoir in the Canton of Fribourg, Switzerland. The reservoir has a capacity of 12.6 million m³ and a surface area of 0.74 km2 (0.29 sq mi). It is located on the road to Jaun Pass, between the villages of Broc and Charmey.The Grand Council of the canton of Fribourg decided construction of the dam on 17/18 May 1918. Designed by Alfred Stucky, the construction was completed by 1920 and in 1921 the reservoir filled for the first time.",reservoir,,,50 m (160 ft),"12.6 million cubic metres (10,200 acre⋅ft)",,,,,,,
218,Stellisee,Valais,2538,,FALSE,,"[46.01349769999999, 7.8006047]",TRUE,,,,,,,Zermatt,02.09.21,2538,"8,65",316,"13,3","9,53"
219,Grindjesee,Valais,2334,,FALSE,,"[46.0115108, 7.7913394]",TRUE,,,,,,,Zermatt,03.09.21,2334,"8,18",265,"12,8","8,65"
220,Grünsee,Valais,2303,,FALSE,,"[46.0056, 7.7857]",TRUE,,,,,,,Zermatt,04.09.21,2303,"8,93",315,"17,1","8,53"
221,Mossjesee,Valais,2139,,FALSE,,"[46.01045759531077, 7.779742209298814]",TRUE,,,,,,,Zermatt,05.09.21,2139,"8,08",295,13,"8,81"
222,Leisee,Valais,2232,,FALSE,,"[46.0150833, 7.772596599999999]",TRUE,,,,,,,Zermatt,06.09.21,2232,"9,25",250,"18,5","8,88"
223,Lac de Tracouet,Valais,2171,,FALSE,,"[46.159680, 7.283814]",TRUE,,,,,,,Nendaz,12.09.21,2171,"8,87","27,2","17,9","8,28"
224,Grundsee,Valais,1842,,FALSE,,"[46.818188, 8.227511999999999]",TRUE,,,,,,,Lötschental,17.09.21,1842,"7,3","125,6","5,6","9,33"
225,Guggisee,Valais,2007,,FALSE,,"[46.435364, 7.854890]",TRUE,,,,,,,Lötschental,18.09.21,2007,"7,3",20,16,"8,39"
226,Faflersee,Valais,1796,,FALSE,,"[46.818188, 8.227511999999999]",FALSE,,,,,,,Lötschental,19.09.21,1796,"9,1","56,7","18,4","9,7"
228,Spilsee,Valais,2401,,FALSE,,"[46.4572209, 8.168681099999999]",TRUE,,,,,,,Bellwald,02.10.21,2401,"8,21","19,4","11,5","9,46"
229,Mittelsee,Valais,2551,,FALSE,,"[46.460722, 8.165258]",TRUE,,,,,,,Bellwald,03.10.21,2551,"7,71","28,6","8,4","9,48"
230,Wirbulsee,Valais,2658,,FALSE,,"[46.463249, 8.160951]",TRUE,,,,,,,Bellwald,04.10.21,2658,"7,631",7,"9,6","8,29"
231,Lengsee,Valais,2707,,FALSE,,"[46.466131, 8.163720]",TRUE,,,,,,,Bellwald,05.10.21,2707,"6,85","3,1","9,15","8,75"
232,Small Lac des Vaux,Valais,2544,,FALSE,,"[46.105326, 7.268570]",FALSE,,,,,,,Verbier,09.10.21,2544,"8,29",48,"6,5","9,3"
233,"Vordersee ""Marjalen-Stausee""",Valais,2360,,FALSE,,"[46.4415857, 8.106052499999999]",FALSE,,,,,,,Aletsch,15.10.21,2360,"7,83","10,2","8,5","8,86"
234,Petit Aletsch 1 (PA1),Valais,2350,,FALSE,,,FALSE,,,,,,,Aletsch,16.10.21,2350,"7,67","64,3","6,8","9,99"
235,Petit Aletsch 2 (PA2),Valais,2350,,FALSE,,,FALSE,,,,,,,Aletsch,17.10.21,2350,"7,67","12,8","6,3","10,43"
236,Petit Aletsch 3 (PA3),Valais,2335,,FALSE,,,FALSE,,,,,,,Aletsch,18.10.21,2335,"8,21","60,4","4,9","11,07"
237,Marjelensee,Valais,2302,,FALSE,,"[46.4408333, 8.0919444]",FALSE,,,,,,,Aletsch,19.10.21,2302,"8,14","57,3","4,4","10,35"
227,Lac Bleu,Valais,2090,,FALSE,,"[46.050484, 7.480085399999999]",TRUE,,,,,,,Arolla,25.10.21,2090,"8,18",256,"3,7","10,98"
